state_id,shells,winding,symmetry,freq_law,amp_law,phase_law,amplitudes,phases,frequencies,n_shells
S00290,"3,4,5",3,baryon,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.52359878,0.00000000,0.52359878","5.50688837,8.91033256,14.41722093",3
S00291,"3,4,5",3,baryon,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","5.50688837,8.91033256,14.41722093",3
S00292,"3,4,5",3,baryon,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","5.50688837,8.91033256,14.41722093",3
S00293,"3,4,5",3,baryon,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.52359878,0.00000000,0.52359878","5.50688837,8.91033256,14.41722093",3
S00294,"3,4,5",3,baryon,closure_corrected,closure_weight,exact_closure,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","5.50688837,8.91033256,14.41722093",3
S00295,"3,4,5",3,baryon,closure_corrected,closure_weight,torsional_offset,"0.88827352,0.41173742,0.20357418","0.00000000,0.00000000,0.00000000","5.50688837,8.91033256,14.41722093",3
S00296,"3,4,5",3,baryon,closure_corrected,closure_weight,winding_parity,"0.88827352,0.41173742,0.20357418","0.52359878,0.00000000,0.52359878","5.50688837,8.91033256,14.41722093",3
S00297,"2,3,4",1,baryon_neutral,linear,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3
S00298,"2,3,4",1,baryon_neutral,linear,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3
S00299,"2,3,4",1,baryon_neutral,linear,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3
S00300,"2,3,4",1,baryon_neutral,linear,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3
S00301,"2,3,4",1,baryon_neutral,linear,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3
S00302,"2,3,4",1,baryon_neutral,linear,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3
S00303,"2,3,4",1,baryon_neutral,linear,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3
S00304,"2,3,4",1,baryon_neutral,linear,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3
S00305,"2,3,4",1,baryon_neutral,linear,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3
S00306,"2,3,4",1,baryon_neutral,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3
S00307,"2,3,4",1,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.61803399,4.23606798,6.85410197",3
S00308,"2,3,4",1,baryon_neutral,phi_scaled,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3
S00309,"2,3,4",1,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3
S00310,"2,3,4",1,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.61803399,4.23606798,6.85410197",3
S00311,"2,3,4",1,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3
S00312,"2,3,4",1,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3
S00313,"2,3,4",1,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.02000000,0.03000000,0.04000000","2.61803399,4.23606798,6.85410197",3
S00314,"2,3,4",1,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3
S00315,"2,3,4",1,baryon_neutral,closure_corrected,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3
S00316,"2,3,4",1,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.87983739,4.65967478,7.53951216",3
S00317,"2,3,4",1,baryon_neutral,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3
S00318,"2,3,4",1,baryon_neutral,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3
S00319,"2,3,4",1,baryon_neutral,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.87983739,4.65967478,7.53951216",3
S00320,"2,3,4",1,baryon_neutral,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3
S00321,"2,3,4",1,baryon_neutral,closure_corrected,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216",3
S00322,"2,3,4",1,baryon_neutral,closure_corrected,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.02000000,0.03000000,0.04000000","2.87983739,4.65967478,7.53951216",3
S00323,"2,3,4",1,baryon_neutral,closure_corrected,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.87983739,4.65967478,7.53951216",3
S00324,"2,3,4",2,baryon_neutral,linear,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3
S00325,"2,3,4",2,baryon_neutral,linear,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3
S00326,"2,3,4",2,baryon_neutral,linear,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3
S00327,"2,3,4",2,baryon_neutral,linear,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3
S00328,"2,3,4",2,baryon_neutral,linear,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3
S00329,"2,3,4",2,baryon_neutral,linear,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3
S00330,"2,3,4",2,baryon_neutral,linear,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3
S00331,"2,3,4",2,baryon_neutral,linear,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3
S00332,"2,3,4",2,baryon_neutral,linear,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3
S00333,"2,3,4",2,baryon_neutral,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3
S00334,"2,3,4",2,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.61803399,4.23606798,6.85410197",3
S00335,"2,3,4",2,baryon_neutral,phi_scaled,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3
S00336,"2,3,4",2,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3
S00337,"2,3,4",2,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.61803399,4.23606798,6.85410197",3
S00338,"2,3,4",2,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3
S00339,"2,3,4",2,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3
S00340,"2,3,4",2,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.02000000,0.03000000,0.04000000","2.61803399,4.23606798,6.85410197",3
S00341,"2,3,4",2,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3
S00342,"2,3,4",2,baryon_neutral,closure_corrected,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","3.14164079,5.08328157,8.22492236",3
S00343,"2,3,4",2,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","3.14164079,5.08328157,8.22492236",3
S00344,"2,3,4",2,baryon_neutral,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","3.14164079,5.08328157,8.22492236",3
S00345,"2,3,4",2,baryon_neutral,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","3.14164079,5.08328157,8.22492236",3
S00346,"2,3,4",2,baryon_neutral,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","3.14164079,5.08328157,8.22492236",3
S00347,"2,3,4",2,baryon_neutral,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","3.14164079,5.08328157,8.22492236",3
S00348,"2,3,4",2,baryon_neutral,closure_corrected,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","3.14164079,5.08328157,8.22492236",3
S00349,"2,3,4",2,baryon_neutral,closure_corrected,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.02000000,0.03000000,0.04000000","3.14164079,5.08328157,8.22492236",3
S00350,"2,3,4",2,baryon_neutral,closure_corrected,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","3.14164079,5.08328157,8.22492236",3
S00351,"2,3,4",3,baryon_neutral,linear,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3
S00352,"2,3,4",3,baryon_neutral,linear,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3
S00353,"2,3,4",3,baryon_neutral,linear,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3
S00354,"2,3,4",3,baryon_neutral,linear,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3
S00355,"2,3,4",3,baryon_neutral,linear,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3
S00356,"2,3,4",3,baryon_neutral,linear,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3
S00357,"2,3,4",3,baryon_neutral,linear,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000",3
S00358,"2,3,4",3,baryon_neutral,linear,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.02000000,0.03000000,0.04000000","2.00000000,3.00000000,4.00000000",3
S00359,"2,3,4",3,baryon_neutral,linear,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.00000000,3.00000000,4.00000000",3
S00360,"2,3,4",3,baryon_neutral,phi_scaled,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3
S00361,"2,3,4",3,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","2.61803399,4.23606798,6.85410197",3
S00362,"2,3,4",3,baryon_neutral,phi_scaled,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3
S00363,"2,3,4",3,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3
S00364,"2,3,4",3,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","2.61803399,4.23606798,6.85410197",3
S00365,"2,3,4",3,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3
S00366,"2,3,4",3,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197",3
S00367,"2,3,4",3,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.02000000,0.03000000,0.04000000","2.61803399,4.23606798,6.85410197",3
S00368,"2,3,4",3,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","2.61803399,4.23606798,6.85410197",3
S00369,"2,3,4",3,baryon_neutral,closure_corrected,uniform,exact_closure,"0.33333333,0.33333333,0.33333333","0.00000000,0.00000000,0.00000000","3.40344419,5.50688837,8.91033256",3
S00370,"2,3,4",3,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.33333333,0.33333333,0.33333333","0.02000000,0.03000000,0.04000000","3.40344419,5.50688837,8.91033256",3
S00371,"2,3,4",3,baryon_neutral,closure_corrected,uniform,winding_parity,"0.33333333,0.33333333,0.33333333","0.00000000,0.52359878,0.00000000","3.40344419,5.50688837,8.91033256",3
S00372,"2,3,4",3,baryon_neutral,closure_corrected,phi_decaying,exact_closure,"0.80901699,0.50000000,0.30901699","0.00000000,0.00000000,0.00000000","3.40344419,5.50688837,8.91033256",3
S00373,"2,3,4",3,baryon_neutral,closure_corrected,phi_decaying,torsional_offset,"0.80901699,0.50000000,0.30901699","0.02000000,0.03000000,0.04000000","3.40344419,5.50688837,8.91033256",3
S00374,"2,3,4",3,baryon_neutral,closure_corrected,phi_decaying,winding_parity,"0.80901699,0.50000000,0.30901699","0.00000000,0.52359878,0.00000000","3.40344419,5.50688837,8.91033256",3
S00375,"2,3,4",3,baryon_neutral,closure_corrected,closure_weight,exact_closure,"0.91050775,0.37514982,0.17389151","0.00000000,0.00000000,0.00000000","3.40344419,5.50688837,8.91033256",3
S00376,"2,3,4",3,baryon_neutral,closure_corrected,closure_weight,torsional_offset,"0.91050775,0.37514982,0.17389151","0.02000000,0.03000000,0.04000000","3.40344419,5.50688837,8.91033256",3
S00377,"2,3,4",3,baryon_neutral,closure_corrected,closure_weight,winding_parity,"0.91050775,0.37514982,0.17389151","0.00000000,0.52359878,0.00000000","3.40344419,5.50688837,8.91033256",3
S00378,"2,3,4,5",1,baryon_neutral,linear,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00379,"2,3,4,5",1,baryon_neutral,linear,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00380,"2,3,4,5",1,baryon_neutral,linear,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00381,"2,3,4,5",1,baryon_neutral,linear,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00382,"2,3,4,5",1,baryon_neutral,linear,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00383,"2,3,4,5",1,baryon_neutral,linear,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00384,"2,3,4,5",1,baryon_neutral,linear,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00385,"2,3,4,5",1,baryon_neutral,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00386,"2,3,4,5",1,baryon_neutral,linear,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00387,"2,3,4,5",1,baryon_neutral,phi_scaled,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00388,"2,3,4,5",1,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00389,"2,3,4,5",1,baryon_neutral,phi_scaled,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00390,"2,3,4,5",1,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00391,"2,3,4,5",1,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00392,"2,3,4,5",1,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00393,"2,3,4,5",1,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00394,"2,3,4,5",1,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00395,"2,3,4,5",1,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00396,"2,3,4,5",1,baryon_neutral,closure_corrected,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4
S00397,"2,3,4,5",1,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","2.87983739,4.65967478,7.53951216,12.19918694",4
S00398,"2,3,4,5",1,baryon_neutral,closure_corrected,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4
S00399,"2,3,4,5",1,baryon_neutral,closure_corrected,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4
S00400,"2,3,4,5",1,baryon_neutral,closure_corrected,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","2.87983739,4.65967478,7.53951216,12.19918694",4
S00401,"2,3,4,5",1,baryon_neutral,closure_corrected,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4
S00402,"2,3,4,5",1,baryon_neutral,closure_corrected,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.87983739,4.65967478,7.53951216,12.19918694",4
S00403,"2,3,4,5",1,baryon_neutral,closure_corrected,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.87983739,4.65967478,7.53951216,12.19918694",4
S00404,"2,3,4,5",1,baryon_neutral,closure_corrected,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.87983739,4.65967478,7.53951216,12.19918694",4
S00405,"2,3,4,5",2,baryon_neutral,linear,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00406,"2,3,4,5",2,baryon_neutral,linear,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00407,"2,3,4,5",2,baryon_neutral,linear,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00408,"2,3,4,5",2,baryon_neutral,linear,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00409,"2,3,4,5",2,baryon_neutral,linear,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00410,"2,3,4,5",2,baryon_neutral,linear,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00411,"2,3,4,5",2,baryon_neutral,linear,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00412,"2,3,4,5",2,baryon_neutral,linear,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.00000000,3.00000000,4.00000000,5.00000000",4
S00413,"2,3,4,5",2,baryon_neutral,linear,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.00000000,3.00000000,4.00000000,5.00000000",4
S00414,"2,3,4,5",2,baryon_neutral,phi_scaled,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00415,"2,3,4,5",2,baryon_neutral,phi_scaled,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00416,"2,3,4,5",2,baryon_neutral,phi_scaled,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00417,"2,3,4,5",2,baryon_neutral,phi_scaled,phi_decaying,exact_closure,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00418,"2,3,4,5",2,baryon_neutral,phi_scaled,phi_decaying,torsional_offset,"0.79465447,0.49112347,0.30353100,0.18759247","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00419,"2,3,4,5",2,baryon_neutral,phi_scaled,phi_decaying,winding_parity,"0.79465447,0.49112347,0.30353100,0.18759247","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00420,"2,3,4,5",2,baryon_neutral,phi_scaled,closure_weight,exact_closure,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.00000000,0.00000000,0.00000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00421,"2,3,4,5",2,baryon_neutral,phi_scaled,closure_weight,torsional_offset,"0.90716106,0.37377091,0.17325235,0.08566067","0.02000000,0.03000000,0.04000000,0.05000000","2.61803399,4.23606798,6.85410197,11.09016994",4
S00422,"2,3,4,5",2,baryon_neutral,phi_scaled,closure_weight,winding_parity,"0.90716106,0.37377091,0.17325235,0.08566067","0.00000000,0.52359878,0.00000000,0.52359878","2.61803399,4.23606798,6.85410197,11.09016994",4
S00423,"2,3,4,5",2,baryon_neutral,closure_corrected,uniform,exact_closure,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.00000000,0.00000000,0.00000000","3.14164079,5.08328157,8.22492236,13.30820393",4
S00424,"2,3,4,5",2,baryon_neutral,closure_corrected,uniform,torsional_offset,"0.25000000,0.25000000,0.25000000,0.25000000","0.02000000,0.03000000,0.04000000,0.05000000","3.14164079,5.08328157,8.22492236,13.30820393",4
S00425,"2,3,4,5",2,baryon_neutral,closure_corrected,uniform,winding_parity,"0.25000000,0.25000000,0.25000000,0.25000000","0.00000000,0.52359878,0.00000000,0.52359878","3.14164079,5.08328157,8.22492236,13.30820393",4
